ConflictID,DyadId,Year,LocationInc,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,BdBest,BdLow,BdHigh,TypeOfConflict,BattleLocation,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,GWNoBattle,Region,Version
62,448,2006,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, , Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, Government of Moldova, Government of Mongolia, Government of Poland, Government of South Korea, Government of Rumania, Government of Slovakia, Government of United Kingdom, Government of United States of America",IS,1076,,2,,3743,3068,3928,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 732, 360, 317, 200, 2",,,645,645,2,5.0-2015
62,448,2007,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America",IS,1076,,2,,1741,1626,1938,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2   ",,,645,645,2,5.0-2015
62,448,2008,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America",IS,1076,,2,,1246,1242,1289,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2   ",,,645,645,2,5.0-2015
62,448,2009,Iraq,Government of Iraq,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",IS,1076,,2,,1036,926,1074,4,Iraq,645,"900, 92, 366, 200, 2 ",,,645,645,2,5.0-2015
62,448,2010,Iraq,Government of Iraq,Government of United States of America,IS,1076,,2,,1015,836,1060,4,Iraq,645,2,,,645,645,2,5.0-2015
62,448,2011,Iraq,Government of Iraq,Government of United States of America,IS,1076,,2,,837,710,932,4,Iraq,645,2,,,645,645,2,5.0-2015
62,448,2012,Iraq,Government of Iraq,,IS,1076,,2,,565,487,598,3,Iraq,645,,,,645,645,2,5.0-2015
62,448,2013,Iraq,Government of Iraq,,IS,1076,,2,,1870,1723,1924,3,Iraq,645,,,,645,645,2,5.0-2015
29,451,2014,India,Government of India,,CPI-Maoist,1037,,2,,177,163,228,3,India,750,,,,750,750,3,5.0-2015
29,451,2005,India,Government of India,,CPI-Maoist,1037,,2,,199,199,241,3,India,750,,,,750,750,3,5.0-2015
29,451,2006,India,Government of India,,CPI-Maoist,1037,,2,,545,488,607,3,India,750,,,,750,750,3,5.0-2015
29,451,2007,India,Government of India,,CPI-Maoist,1037,,2,,375,371,402,3,India,750,,,,750,750,3,5.0-2015
29,451,2008,India,Government of India,,CPI-Maoist,1037,,2,,379,371,432,3,India,750,,,,750,750,3,5.0-2015
29,451,2009,India,Government of India,,CPI-Maoist,1037,,2,,522,513,654,3,India,750,,,,750,750,3,5.0-2015
29,451,2010,India,Government of India,,CPI-Maoist,1037,,2,,570,557,665,3,India,750,,,,750,750,3,5.0-2015
29,451,2011,India,Government of India,,CPI-Maoist,1037,,2,,293,293,342,3,India,750,,,,750,750,3,5.0-2015
29,451,2012,India,Government of India,,CPI-Maoist,1037,,2,,241,233,274,3,India,750,,,,750,750,3,5.0-2015
29,451,2013,India,Government of India,,CPI-Maoist,1037,,2,,210,205,231,3,India,750,,,,750,750,3,5.0-2015
91,455,2005,Chad,Government of Chad,,FUCD,1299,,2,,100,100,356,3,Chad,483,,,,483,483,4,5.0-2015
91,455,2006,Chad,Government of Chad,,FUCD,1299,,2,,879,879,988,3,Chad,483,,,,483,483,4,5.0-2015
188,457,2005,Turkey,Government of Turkey,,MKP,1178,,2,,29,21,30,3,Turkey,640,,,,640,640,2,5.0-2015
143,459,2005,Iran,Government of Iran,,PJAK,1152,,2,,28,28,37,3,Iran,630,,,,630,630,2,5.0-2015
143,459,2006,Iran,Government of Iran,,PJAK,1152,,2,,31,26,68,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,459,2007,Iran,Government of Iran,,PJAK,1152,,2,,47,47,141,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,459,2008,Iran,Government of Iran,,PJAK,1152,,2,,42,42,178,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,459,2009,Iran,Government of Iran,,PJAK,1152,,2,,67,67,67,3,Iran,630,,,,630,630,2,5.0-2015
143,459,2011,Iran,Government of Iran,,PJAK,1152,,2,,228,228,241,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
172,461,1989,Panama,Government of Panama,,Military faction (forces of Moises Giroldi) ,1622,,2,,77,24,233,3,Panama,95,,,,95,95,5,5.0-2015
248,472,2003,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,26,26,27,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2004,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,164,162,170,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2005,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,205,202,212,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2006,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,212,212,217,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2007,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,197,197,206,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2008,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,130,130,133,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2009,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,138,135,138,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2010,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,75,73,78,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2011,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,142,142,148,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2012,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,131,131,132,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2013,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,189,188,192,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2014,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,68,61,72,3,Thailand,800,,,,800,800,3,5.0-2015
250,473,2004,Nigeria,Government of Nigeria,,NDPVF,1414,,1,Niger Delta,67,67,137,3,Nigeria,475,,,,475,475,4,5.0-2015
22,474,1989,Paraguay,Government of Paraguay,,Military faction (forces of Andres Rodriguez),1585,,2,,150,17,300,3,Paraguay,150,,,,150,150,5,5.0-2015
80,475,1992,Venezuela,Government of Venezuela,,Military faction (forces of Hugo Chavez) ,1603,,2,,145,144,264,3,Venezuela,101,,,,101,101,5,5.0-2015
137,476,1990,Afghanistan,Government of Afghanistan,,Military faction (forces of Shahnawaz Tanay),1143,,2,,108,108,213,3,Afghanistan,700,,,,700,700,3,5.0-2015
97,517,2011,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),,Government of Thailand,800,,1,Common Border,29,29,36,2,"Cambodia (Kampuchea), Thailand",811,,800,,"800, 811","811, 800",3,5.0-2015
129,544,2012,Pakistan,Government of Pakistan,,BLF,2053,,1,Balochistan,25,25,35,3,Pakistan,770,,,,770,770,3,5.0-2015
62,578,2005,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of South Korea , Government of Rumania, Government of Slovakia, Government of Ukraine, Government of United Kingdom, Government of United States of America",RJF,1077,,2,,98,87,176,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 343, 359, 712, 210, 385, 290, 235, 732, 360, 317, 369, 200, 2",,,645,645,2,5.0-2015
62,578,2006,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, , Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, Government of Moldova, Government of Mongolia, Government of Poland, Government of South Korea, Government of Rumania, Government of Slovakia, Government of United Kingdom, Government of United States of America",RJF,1077,,2,,31,31,43,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 732, 360, 317, 200, 2",,,645,645,2,5.0-2015
62,578,2007,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America",RJF,1077,,2,,75,75,75,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2   ",,,645,645,2,5.0-2015
222,628,2006,Central African Republic,Government of Central African Republic,Government of France,UFDR,1408,,2,,45,43,168,4,Central African Republic,482,220,,,482,482,4,5.0-2015
37,629,2006,Israel,Government of Israel,,PRC,1054,,1,Palestine,45,42,52,3,Israel,666,,,,666,666,2,5.0-2015
113,630,2006,Sudan,Government of Sudan,,NRF,1317,,2,,810,810,2524,3,Sudan,625,,,,625,625,4,5.0-2015
113,631,2006,Sudan,Government of Sudan,,SLM/A - MM,1318,,2,,134,134,137,3,Sudan,625,,,,625,625,4,5.0-2015
141,632,2006,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,547,463,1293,4,Somalia,520,530,,,520,520,4,5.0-2015
141,632,2007,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,1588,1570,2088,4,"Kenya, Somalia",520,530,,,520,"501, 520",4,5.0-2015
141,632,2008,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,207,203,436,4,Somalia,520,530,,,520,520,4,5.0-2015
91,633,2006,Chad,Government of Chad,,RAFD,1300,,2,,32,32,543,3,Chad,483,,,,483,483,4,5.0-2015
91,634,2006,Chad,Government of Chad,,UFDD,1302,,2,,339,339,1092,3,Chad,483,,,,483,483,4,5.0-2015
91,634,2007,Chad,Government of Chad,,UFDD,1302,,2,,69,69,380,3,Chad,483,,,,483,483,4,5.0-2015
129,638,2006,Pakistan,Government of Pakistan,,Baloch Ittehad,1130,,1,Balochistan,157,157,157,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2004,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,43,43,58,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2006,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,43,43,52,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2007,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,83,82,331,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2008,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,54,54,86,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2009,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,32,32,48,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2011,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,42,42,123,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2012,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,31,31,31,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2013,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,45,45,45,3,Pakistan,770,,,,770,770,3,5.0-2015
129,639,2014,Pakistan,Government of Pakistan,,BLA,1129,,1,Balochistan,46,46,46,3,Pakistan,770,,,,770,770,3,5.0-2015
143,640,2006,Iran,Government of Iran,,Jondullah,1153,,2,,26,26,55,3,Iran,630,,,,630,630,2,5.0-2015
143,640,2007,Iran,Government of Iran,,Jondullah,1153,,2,,25,21,69,3,Iran,630,,,,630,630,2,5.0-2015
143,640,2008,Iran,Government of Iran,,Jondullah,1153,,2,,79,79,87,3,"Iran, Pakistan",630,,,,630,"630, 770",2,5.0-2015
143,640,2009,Iran,Government of Iran,,Jondullah,1153,,2,,66,54,81,3,Iran,630,,,,630,630,2,5.0-2015
143,640,2010,Iran,Government of Iran,,Jondullah,1153,,2,,74,74,74,3,Iran,630,,,,630,630,2,5.0-2015
113,641,1989,Sudan,Government of Sudan,,SPLM/A,1312,,2,,4253,4253,5253,3,"Sudan, Uganda",625,,,,625,"625, 500",4,5.0-2015
113,641,1990,Sudan,Government of Sudan,,SPLM/A,1312,,2,,4335,4335,4335,3,"Sudan, Uganda",625,,,,625,"625, 500",4,5.0-2015
113,641,1991,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1317,1317,4317,3,"Sudan, Uganda",625,,,,625,"625, 500",4,5.0-2015
113,641,1992,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1083,1083,4083,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1993,Sudan,Government of Sudan,,SPLM/A,1312,,2,,942,942,942,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1994,Sudan,Government of Sudan,,SPLM/A,1312,,2,,337,337,337,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1995,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1000,1000,1882,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1996,Sudan,Government of Sudan,,SPLM/A,1312,,2,,2152,2152,2152,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1997,Sudan,Government of Sudan,,SPLM/A,1312,,2,,3005,3005,6516,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1998,Sudan,Government of Sudan,,SPLM/A,1312,,2,,4211,4211,4807,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,1999,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1000,1000,1189,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,2000,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1930,1930,2699,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,2001,Sudan,Government of Sudan,,SPLM/A,1312,,2,,3357,3357,3607,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,2002,Sudan,Government of Sudan,,SPLM/A,1312,,2,,2021,2021,3021,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,2003,Sudan,Government of Sudan,,SPLM/A,1312,,2,,44,44,120,3,Sudan,625,,,,625,625,4,5.0-2015
113,641,2004,Sudan,Government of Sudan,,SPLM/A,1312,,2,,253,253,367,3,Sudan,625,,,,625,625,4,5.0-2015
251,643,1990,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,42,42,45,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1991,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,28,28,31,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1992,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,87,87,91,3,"Lebanon, Israel",666,,,,666,"660, 666",2,5.0-2015
251,643,1993,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,124,124,186,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1994,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,82,71,120,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1995,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,74,71,85,3,"Lebanon, Israel",666,,,,666,"660, 666",2,5.0-2015
251,643,1996,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,95,93,103,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1997,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,82,82,90,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1998,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,54,54,72,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1999,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,41,41,42,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,2006,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,821,819,948,3,"Lebanon, Israel",666,,,,666,"660, 666",2,5.0-2015
113,645,1996,Sudan,Government of Sudan,,NDA,1314,,2,,137,137,139,3,Sudan,625,,,,625,625,4,5.0-2015
113,645,1997,Sudan,Government of Sudan,,NDA,1314,,2,,704,704,712,3,Sudan,625,,,,625,625,4,5.0-2015
113,645,1998,Sudan,Government of Sudan,,NDA,1314,,2,,680,680,765,3,Sudan,625,,,,625,625,4,5.0-2015
113,645,1999,Sudan,Government of Sudan,,NDA,1314,,2,,408,408,408,3,Sudan,625,,,,625,625,4,5.0-2015
113,645,2000,Sudan,Government of Sudan,,NDA,1314,,2,,911,911,911,3,Sudan,625,,,,625,625,4,5.0-2015
113,645,2001,Sudan,Government of Sudan,,NDA,1314,,2,,51,51,51,3,Sudan,625,,,,625,625,4,5.0-2015
86,646,2006,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,182,54,362,3,"DR Congo (Zaire), Uganda",490,,,,490,"490, 500",4,5.0-2015
86,646,2007,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,516,516,553,3,DR Congo (Zaire),490,,,,490,490,4,5.0-2015
86,646,2008,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,486,486,486,3,DR Congo (Zaire),490,,,,490,490,4,5.0-2015
112,647,2007,Philippines,Government of Philippines,,MNLF - HM,1121,,1,Mindanao,25,25,25,3,Philippines,840,,,,840,840,3,5.0-2015
113,648,2007,Sudan,Government of Sudan,,SLM/A-Unity,1319,,2,,86,78,88,3,Sudan,625,,,,625,625,4,5.0-2015
113,648,2008,Sudan,Government of Sudan,,SLM/A-Unity,1319,,2,,36,36,411,3,Sudan,625,,,,625,625,4,5.0-2015
177,650,2007,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,39,39,39,3,Mali,432,,,,432,432,4,5.0-2015
177,650,2008,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,112,112,127,3,Mali,432,,,,432,432,4,5.0-2015
177,650,2009,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,39,39,39,3,Mali,432,,,,432,432,4,5.0-2015
254,651,2007,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,116,116,116,3,DR Congo (Zaire),490,,,,490,490,4,5.0-2015
254,651,2008,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,250,250,293,3,DR Congo (Zaire),490,,,,490,490,4,5.0-2015
157,687,1989,Sri Lanka,Government of Sri Lanka,,EPRLF,1165,,1,Eelam,111,111,111,3,Sri Lanka,780,,,,780,780,3,5.0-2015
187,714,2000,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,WSB,1387,,2,,27,27,28,4,Sierra Leone,451,200,,,451,451,4,5.0-2015
137,732,1989,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,30,30,30,4,Afghanistan,700,365,,,700,700,3,5.0-2015
255,749,2007,Niger,Government of Niger,,MNJ,1416,,2,,81,81,97,3,Niger,436,,,,436,436,4,5.0-2015
255,749,2008,Niger,Government of Niger,,MNJ,1416,,2,,47,47,104,3,Niger,436,,,,436,436,4,5.0-2015
137,760,1989,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,3393,474,14991,4,Afghanistan,700,365,,,700,700,3,5.0-2015
137,760,1990,Afghanistan,Government of Afghanistan,,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,178,89,220,3,Afghanistan,700,,,,700,700,3,5.0-2015
137,760,1991,Afghanistan,Government of Afghanistan,,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,2441,2346,2441,3,Afghanistan,700,,,,700,700,3,5.0-2015
255,761,1991,Niger,Government of Niger,,FLAA,1376,,2,,40,40,150,3,Niger,436,,,,436,436,4,5.0-2015
255,761,1992,Niger,Government of Niger,,FLAA,1376,,2,,29,29,29,3,Niger,436,,,,436,436,4,5.0-2015
255,762,1997,Niger,Government of Niger,,UFRA,1378,,2,,62,62,62,3,Niger,436,,,,436,436,4,5.0-2015
152,764,2008,India,Government of India,,KCP,1160,,1,Manipur,63,63,64,3,India,750,,,,750,750,3,5.0-2015
152,764,2009,India,Government of India,,KCP,1160,,1,Manipur,29,8,41,3,India,750,,,,750,750,3,5.0-2015
152,766,2008,India,Government of India,,PREPAK,1161,,1,Manipur,36,36,36,3,India,750,,,,750,750,3,5.0-2015
152,766,2009,India,Government of India,,PREPAK,1161,,1,Manipur,38,25,38,3,India,750,,,,750,750,3,5.0-2015
91,767,2008,Chad,Government of Chad,,AN ,1577,,2,,991,991,1361,3,Chad,483,,,,483,483,4,5.0-2015
209,768,2007,Pakistan,Government of Pakistan,,TTP,1199,,2,,598,598,740,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2008,Pakistan,Government of Pakistan,,TTP,1199,,2,,2997,2979,3698,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2009,Pakistan,Government of Pakistan,,TTP,1199,,2,,6010,4478,6352,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2010,Pakistan,Government of Pakistan,,TTP,1199,,2,,5505,5253,6349,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2011,Pakistan,Government of Pakistan,,TTP,1199,,2,,2599,2562,2910,3,"Afghanistan, Pakistan",770,,,,770,"700, 770",3,5.0-2015
209,768,2012,Pakistan,Government of Pakistan,,TTP,1199,,2,,2309,2309,2377,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2013,Pakistan,Government of Pakistan,,TTP,1199,,2,,1630,1630,1659,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2014,Pakistan,Government of Pakistan,,TTP,1199,,2,,2620,2619,2668,3,Pakistan,770,,,,770,770,3,5.0-2015
141,770,2008,Somalia,Government of Somalia,Government of Ethiopia,Al-Shabaab,1578,,2,,1292,1238,1647,4,Somalia,520,530,,,520,520,4,5.0-2015
141,770,2009,Somalia,Government of Somalia,Government of Ethiopia,Al-Shabaab,1578,,2,,1403,1203,1686,4,Somalia,520,530,,,520,520,4,5.0-2015
141,770,2010,Somalia,Government of Somalia,Government of Ethiopia,Al-Shabaab,1578,,2,,2069,1840,2271,4,Somalia,520,530,,,520,520,4,5.0-2015
141,770,2011,Somalia,Government of Somalia,"Government of Ethiopia, Government of Kenya",Al-Shabaab,1578,,2,,1938,1559,2259,4,"Kenya, Somalia",520,"530, 501",,,520,"501, 520",4,5.0-2015
141,770,2012,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,2622,2446,2921,4,"Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"501, 520",4,5.0-2015
141,770,2013,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,926,746,1755,4,"Ethiopia, Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"530, 501, 520",4,5.0-2015
141,770,2014,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,1140,894,2271,4,"Ethiopia, Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"530, 501, 520",4,5.0-2015
259,772,2008,India,Government of India,,PULF,1212,,1,Islamic State,25,25,25,3,India,750,,,,750,750,3,5.0-2015
257,773,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,30,30,56,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2008,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,404,278,453,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2009,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,696,551,793,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2010,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,418,409,629,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2011,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,359,358,514,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2012,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,516,514,723,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2013,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,321,286,535,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2014,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,167,167,295,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
129,774,2008,Pakistan,Government of Pakistan,,BRA,1131,,1,Balochistan,143,132,147,3,Pakistan,770,,,,770,770,3,5.0-2015
129,774,2009,Pakistan,Government of Pakistan,,BRA,1131,,1,Balochistan,49,49,54,3,Pakistan,770,,,,770,770,3,5.0-2015
129,774,2012,Pakistan,Government of Pakistan,,BRA,1131,,1,Balochistan,62,62,296,3,Pakistan,770,,,,770,770,3,5.0-2015
129,774,2014,Pakistan,Government of Pakistan,,BRA,1131,,1,Balochistan,44,44,44,3,Pakistan,770,,,,770,770,3,5.0-2015
